m_12_lp_detail	idlpdetail,isclose
m_12_lp_detail_history	idhistorydetail,isclose
m_12_lp_history	paidhistory,paisclose
m_12_pos_additional_item	aiid
m_12_pos_additional_item_detail	idaidetail
m_12_pos_bonus_item	biid
m_12_pos_bonus_item_detail	idbidetail
m_12_pos_bonus_trans	biid
m_12_pos_bonus_trans_detail	idbidetail
m_12_pos_bonus_trans_special_item	idbiitem
m_12_pos_category	pckode
m_12_pos_category_history	pcidhistory
m_12_pos_category_setting	pcskategori,pcsmodule,pcsgrup,pcskode
m_12_pos_discount_category_customer	dcckategori,dcckategoricustomer,dccoperator,dccjml1,dccjml2
m_12_pos_discount_category_item	dcikategori,dcikategoribarang,dcioperator,dcijml1,dcijml2
m_12_pos_discount_item	dikategori,diidbarang,dioperator,dijml1,dijml2
m_12_pos_hardware	phuserid
m_12_pos_item	pikategori,piidbarang
m_12_pos_point_category_item	pcikategori,pcikategoribarang,pcioperator,pcijml1,pcijml2
m_12_pos_point_item	pikategori,piidbarang,pioperator,pijml1,pijml2
m_12_pos_point_transaction	ptkategori,ptoperator,ptjml1,ptjml2
m_12_pos_promo	kode
m_12_pos_setting	smodule,sgrup,skode
m_12_pos_special_price	biid
m_12_pos_special_price_detail	idbidetail
m_12_pos_special_price_special_item	idbiitem
m_12_pos_substitution_item	siid
m_12_pos_substitution_item_detail	idsidetail
m_12_pos_type	ptkode
m_12_pos_type_class_product	tipepos,kelasproduk
m_12_pos_type_history	ptidhistory
m_12_pos_voucher_in	viid
m_12_pos_voucher_out	void
m_12_ppa	ppaid,ppaisclose
m_12_ppa_detail	idppadetail,isclose
m_12_ppa_detail_history	idhistorydetail,isclose
m_12_ppa_history	paidhistory,paisclose
m_12_ppv	ppvid,ppvisclose
m_12_ppv_detail	idppvdetail,isclose
m_12_ppv_pay	idppvcarabayar,isclose
m_12_sbi	sbiid
m_12_sbi_detail	idsbidetail
m_12_sbi_substitution	idsubstitution
m_12_st	stid
m_12_st_detail	idstdetail
m_12_st_detail_history	idhistorydetail
m_12_st_history	diidhistory
meetingagendarelevant	AgendaRelevantId
meetingagendas	AgendaId
meetingagendatypes	AgendaTypeId
meetingattendees	AttendeeId
meetingdecisionrelevant	DecisionRelevantId
meetingdecisions	DecisionId
meetinglocations	LocationId
meetings	MeetingId
meetingtypes	MeetingTypeId
quotes	id
rolepermissions	RolePermissionId
roles	RoleId
test	bid
userpermissions	UserPermissionId
userpreferences	UserPreferenceId
userroles	UserRoleId
users	UserId
versioninfo	Version
