m2r_ip_voucher	arid	ar	m13_py_detail_bayar	82	suffix_match
m2r_ip_voucher	arid	ar	m13_school_year	82	suffix_match
m2r_kartu_stok	ksid	s	businessunits	82	suffix_match
m2r_komisi_abd	userid	user	m0_user	82	suffix_match
m2r_komisi_limo	userid	user	m0_user	82	suffix_match
m2r_laporan_penjualan	userid	user	m0_user	82	suffix_match
m2r_mutasi_stok	msid	ms	m1_contact_terms	82	suffix_match
m2r_mutasi_stok	msid	ms	m1_terms	82	suffix_match
m2r_mutasi_stok_detail	msid	ms	m1_contact_terms	82	suffix_match
m2r_mutasi_stok_detail	msid	ms	m1_terms	82	suffix_match
m2r_mutasi_stok_sumber	msid	ms	m1_contact_terms	82	suffix_match
m2r_mutasi_stok_sumber	msid	ms	m1_terms	82	suffix_match
m2r_omzet_tagihan	userid	user	m0_user	82	suffix_match
m2r_penjualan	userid	user	m0_user	82	suffix_match
m2r_penjualan_per4bulan	userid	user	m0_user	82	suffix_match
m2r_penjualan_perhari_1	userid	user	m0_user	82	suffix_match
m2r_penjualan_perhari_2	userid	user	m0_user	82	suffix_match
m2r_persediaan_detail	pdid	pd	m6_pd	82	suffix_match
m2r_posisi_keuangan_t	userid	user	m0_user	82	suffix_match
m2r_posisi_keuangan_t_detail	userid	user	m0_user	82	suffix_match
m2r_saldoawal_hutang	userid	user	m0_user	82	suffix_match
m2r_salesman_point	userid	user	m0_user	82	suffix_match
m2r_umpembelian_card	apid	ap	0_ap	82	suffix_match
m2r_umpembelian_card	apid	ap	m4_ap	82	suffix_match
m2r_umpembelian_voucher	apid	ap	0_ap	82	suffix_match
m2r_umpembelian_voucher	apid	ap	m4_ap	82	suffix_match
m2r_umpenjualan_card	arid	ar	0_ar	82	suffix_match
m2r_umpenjualan_card	arid	ar	m13_py_detail_bayar	82	suffix_match
m2r_umpenjualan_card	arid	ar	m13_school_year	82	suffix_match
m2r_umpenjualan_voucher	arid	ar	0_ar	82	suffix_match
m2r_umpenjualan_voucher	arid	ar	m13_py_detail_bayar	82	suffix_match
m2r_umpenjualan_voucher	arid	ar	m13_school_year	82	suffix_match
m3_mr	mrid	mr	m_10_emr	82	suffix_match
m3_mr_history	mrid	mr	m_10_emr	82	suffix_match
m3_notes	nid	n	m0_setting_location	82	suffix_match
m3_notes	nid	n	m0_table_relation	82	suffix_match
m3_notes	nid	n	m0_user_location	82	suffix_match
m3_pa	paid	pa	m5_spa	82	suffix_match
m3_pa	paid	pa	m_12_cpa	82	suffix_match
m3_pa	paid	pa	m_12_ppa	82	suffix_match
m3_pa_history	paid	pa	m5_spa	82	suffix_match
m3_pa_history	paid	pa	m_12_cpa	82	suffix_match
m3_rs	rsid	rs	m6_mrs	82	suffix_match
m3_rs	rsid	rs	users	82	suffix_match
m3_rs_history	rsid	rs	m6_mrs	82	suffix_match
m3_rs_history	rsid	rs	users	82	suffix_match
m3_sa	said	sa	m1_type_sa	82	suffix_match
m3_sa	said	sa	m2r_hppglobalsa	82	suffix_match
m3_sa	said	sa	m2r_hppgudangsa	82	suffix_match
m3_sa_history	said	sa	m1_type_sa	82	suffix_match
m3_sa_history	said	sa	m2r_hppglobalsa	82	suffix_match
m3_ts	tsid	ts	businessunits	82	suffix_match
m3_ts	tsid	ts	contacts	82	suffix_match
m3_ts	tsid	ts	m_10_ets	82	suffix_match
m3_ts_history	tsid	ts	businessunits	82	suffix_match
m3_ts_history	tsid	ts	contacts	82	suffix_match
m4_ap	apid	ap	0_ap	82	suffix_match
m4_ap	apid	ap	m2r_mutasi_stok_rekap	82	suffix_match
m4_ap_history	apid	ap	0_ap	82	suffix_match
m4_ap_history	apid	ap	m2r_mutasi_stok_rekap	82	suffix_match
m4_po	poid	po	0_po	82	suffix_match
m4_po	poid	po	m1_item_booking_po	82	suffix_match
m4_po_history	poid	po	0_po	82	suffix_match
m4_po_history	poid	po	m1_item_booking_po	82	suffix_match
m4_pp	ppid	pp	0_updatehpp	82	suffix_match
m4_pp	ppid	pp	m0_app	82	suffix_match
m4_ri	riid	ri	m2r_lr_per_hari	82	suffix_match
m4_ri_history	riid	ri	m2r_lr_per_hari	82	suffix_match
m4_rq	rqid	rq	m0_group_rq	82	suffix_match
m4_rq	rqid	rq	m0_status_rq	82	suffix_match
m4_rq_history	rqid	rq	m0_group_rq	82	suffix_match
m4_rq_history	rqid	rq	m0_status_rq	82	suffix_match
m5_as	asid	as	m2r_aruskas	82	suffix_match
m5_as	asid	as	meetingagendas	82	suffix_match
m5_as_history	asid	as	m2r_aruskas	82	suffix_match
m5_as_history	asid	as	meetingagendas	82	suffix_match
m5_do	doid	do	m0_hppsaldo	82	suffix_match
m5_do_history	doid	do	m0_hppsaldo	82	suffix_match
m5_dr	drid	dr	m6_pdr	82	suffix_match
m5_dr_history	drid	dr	m6_pdr	82	suffix_match
m5_ic	icid	ic	m0_statistic	82	suffix_match
m5_ic_history	icid	ic	m0_statistic	82	suffix_match
m5_notes	nid	n	m0_setting_location	82	suffix_match
m5_notes	nid	n	m0_table_relation	82	suffix_match
m5_pv	pvid	pv	m_12_ppv	82	suffix_match
m5_pv_history	pvid	pv	m_12_ppv	82	suffix_match
m5_si	siid	si	m0_jenismutasi	82	suffix_match
m5_si	siid	si	m0_si	82	suffix_match
m5_si	siid	si	m13_si	82	suffix_match
m5_si_failed	siid	si	m0_jenismutasi	82	suffix_match
m5_si_failed	siid	si	m0_si	82	suffix_match
m5_si_history	siid	si	m0_jenismutasi	82	suffix_match
m5_si_history	siid	si	m0_si	82	suffix_match
m5_so	soid	so	0_so	82	suffix_match
m5_so_history	soid	so	0_so	82	suffix_match
m5_sr	srid	sr	m7_asr	82	suffix_match
m5_sr	srid	sr	m7_dsr	82	suffix_match
m5_sr_history	srid	sr	m7_asr	82	suffix_match
m5_sr_history	srid	sr	m7_dsr	82	suffix_match
m7_ab	abid	ab	m_10_ab	82	suffix_match
m7_aq	aqid	aq	m0_group_aq	82	suffix_match
m7_ar	arid	ar	0_ar	82	suffix_match
m7_ar	arid	ar	m13_py_detail_bayar	82	suffix_match
m7_ar	arid	ar	m13_school_year	82	suffix_match
m7_asset_transaction	atid	at	m_10_at	82	suffix_match
m7_asset_transaction_history	atid	at	m_10_at	82	suffix_match
m7_at	atid	at	m_10_at	82	suffix_match
m7_notes	nid	n	m0_setting_location	82	suffix_match
m7_notes	nid	n	m0_table_relation	82	suffix_match
m7_ta	taid	ta	m0_hapusdata	82	suffix_match
m7_ta	taid	ta	m0_msmq_importdata	82	suffix_match
m7_ta	taid	ta	m0_validitas_data	82	suffix_match
m7_te	teid	te	0_so_update	82	suffix_match
m7_te	teid	te	m0_selling_rate	82	suffix_match
m9_konsolidasi_barang	kbid	b	m0_versi_db	82	suffix_match
m9_konsolidasi_barang	kbid	b	m2_cb	82	suffix_match
m9_konsolidasi_history	khid	h	m0_user_branch	82	suffix_match
m9_konsolidasi_history	khid	h	m1_branch	82	suffix_match
m9_konsolidasi_history	khid	h	m2_realization_branch	82	suffix_match
m_10_ab	abid	ab	m7_ab	82	suffix_match
m_10_ad	adid	ad	m2r_stok_gagal_upload	82	suffix_match
m_10_al	alid	al	0_hppglobal	82	suffix_match
m_10_al	alid	al	0_saldoawal	82	suffix_match
m_10_at	atid	at	m7_at	82	suffix_match
m_10_attendance_status	skid	sk	m2r_hppglobalsk	82	suffix_match
m_10_ed	edid	ed	m0_nomor_next_failed	82	suffix_match
m_10_ed	edid	ed	m1_bed	82	suffix_match
m_10_ed	edid	ed	m5_si_detail_failed	82	suffix_match
m_10_er	erid	er	0_coacustomer	82	suffix_match
m_10_et	etid	et	dateasset	82	suffix_match
m_10_et	etid	et	m0_import_target	82	suffix_match
m_10_ew	ewid	ew	test_new	82	suffix_match
m_10_pc	pcid	pc	m4_ipc	82	suffix_match
m_10_pp	ppid	pp	0_updatehpp	82	suffix_match
m_10_pp	ppid	pp	m0_app	82	suffix_match
m_10_pp	ppid	pp	m4_pp	82	suffix_match
m_10_service_provider	spid	sp	m3_sp	82	suffix_match
m_10_ss	ssid	ss	m0_status_progress	82	suffix_match
m_10_ss	ssid	ss	m13_class	82	suffix_match
m_10_ss	ssid	ss	m1_class	82	suffix_match
m_11_kj	kjid	j	m2_aj	82	suffix_match
m_11_kj	kjid	j	m2_gj	82	suffix_match
m_11_kj_history	kjid	j	m2_aj	82	suffix_match
m_11_kj_history	kjid	j	m2_gj	82	suffix_match
m_11_kw	kwid	w	m3_rw	82	suffix_match
m_11_kw	kwid	w	test_new	82	suffix_match
m_11_pb	pvid	pv	m5_pv	82	suffix_match
m_11_rk	rkid	rk	m1_merk	82	suffix_match
m_11_rm	rmid	rm	m1_trm	82	suffix_match
m_11_rm	rmid	rm	m2_rm	82	suffix_match
m_11_ro	roid	ro	m0_status_giro	82	suffix_match
m_11_sk	skid	sk	m2r_hppglobalsk	82	suffix_match
m_11_sk	skid	sk	m2r_hppgudangsk	82	suffix_match
m_12_lp_history	paid	pa	m3_pa	82	suffix_match
m_12_pos_substitution_item	siid	si	m0_jenismutasi	82	suffix_match
m_12_pos_substitution_item	siid	si	m0_si	82	suffix_match
m_12_pos_substitution_item	siid	si	m13_si	82	suffix_match
m_12_ppa_history	paid	pa	m3_pa	82	suffix_match
m_12_st	stid	st	m1_item_picking_list	82	suffix_match
m_12_st	stid	st	m1_labour_cost	82	suffix_match
m_12_st	stid	st	m1_other_cost	82	suffix_match
meetingagendarelevant	ContactId	contact	m1_contact	82	suffix_match
meetingattendees	ContactId	contact	m1_contact	82	suffix_match
meetingdecisionrelevant	ContactId	contact	m1_contact	82	suffix_match
meetinglocations	LocationId	location	m0_setting_location	82	suffix_match
meetinglocations	LocationId	location	m0_user_location	82	suffix_match
meetinglocations	LocationId	location	m1_item_location	82	suffix_match
meetings	LocationId	location	m0_setting_location	82	suffix_match
meetings	LocationId	location	m0_user_location	82	suffix_match
meetings	LocationId	location	m1_item_location	82	suffix_match
meetings	UnitId	unit	m1_unit	82	suffix_match
rk_tmp	rkid	rk	m1_merk	82	suffix_match
rk_tmp	rkid	rk	m_11_rk	82	suffix_match
ro_tmp	roid	ro	m0_status_giro	82	suffix_match
ro_tmp	roid	ro	m_11_ro	82	suffix_match
rolepermissions	RoleId	role	m0_role	82	suffix_match
rolepermissions	RoleId	role	m0_user_role	82	suffix_match
roles	RoleId	role	m0_role	82	suffix_match
roles	RoleId	role	m0_user_role	82	suffix_match
roles	RoleId	role	m8_content_role	82	suffix_match
term_hierarchy_backup	tid	t	dateasset	82	suffix_match
term_hierarchy_backup	tid	t	m0_barcode_next	82	suffix_match
term_hierarchy_backup	tid	t	m0_export	82	suffix_match
test	bid	b	m0_versi_db	82	suffix_match
test	bid	b	m2_cb	82	suffix_match
test	bid	b	m3_ib	82	suffix_match
userpermissions	UserId	user	m0_user	82	suffix_match
userpreferences	UserId	user	m0_user	82	suffix_match
userroles	RoleId	role	m0_role	82	suffix_match
userroles	RoleId	role	m0_user_role	82	suffix_match
userroles	UserId	user	m0_user	82	suffix_match
users	UserId	user	m0_user	82	suffix_match
m2_rm	rmid	rm	m1_contact_terms	80	contains_match
m3_mr	mrid	mr	m6_mrs	80	contains_match
m3_mr_history	mrid	mr	m6_mrs	80	contains_match
m5_as	asid	as	m13_class	80	contains_match
m7_da	daid	da	meetingagendas	80	contains_match
m_11_rm	rmid	rm	m1_contact_terms	80	contains_match
meetingagendarelevant	AgendaId	agenda	meetingagendas	80	contains_match
meetingagendas	AgendaTypeId	agendatype	meetingagendatypes	80	contains_match
meetingdecisionrelevant	DecisionId	decision	meetingdecisions	80	contains_match
meetingdecisions	AgendaId	agenda	meetingagendas	80	contains_match
meetings	UnitId	unit	businessunits	80	contains_match
m0_language_detail	ldid	ld	m0_hppsaldo	75	contains_match
m0_msmq	userid	user	m0_user_branch	75	contains_match
m0_msmq_importdata	miid	mi	m0_permissions_custom	75	contains_match
m0_nomor_mobile	userid	user	m0_user_branch	75	contains_match
m0_notifikasi_email	userid	user	m0_user_branch	75	contains_match
m0_report_filter	fid	f	m0_config	75	contains_match
m0_report_filter	fid	f	m0_nomor_next_failed	75	contains_match
m0_report_filter_copy1	fid	f	m0_config	75	contains_match
m0_report_filter_copy1	fid	f	m0_nomor_next_failed	75	contains_match
m0_user	userid	user	m0_user_branch	75	contains_match
m0_user	userid	user	m0_user_coa	75	contains_match
m0_user_branch	userid	user	m0_user_coa	75	contains_match
m0_user_coa	userid	user	m0_user_branch	75	contains_match
m0_user_location	userid	user	m0_user_branch	75	contains_match
m0_user_role	userid	user	m0_user_branch	75	contains_match
m0_user_role_s	userid	user	m0_user_branch	75	contains_match
m0_user_warehouse	userid	user	m0_user_branch	75	contains_match
m0_userlog	ulid	ul	m0_hitungulang_log	75	contains_match
m0_userlog	ulid	ul	m0_module	75	contains_match
m0_userlogerror	ulid	ul	m0_hitungulang_log	75	contains_match
m0_userlogerror	ulid	ul	m0_module	75	contains_match
m0_userlogin	ulid	ul	m0_hitungulang_log	75	contains_match
m0_userlogin	ulid	ul	m0_module	75	contains_match
m0_userlogin_copy	ulid	ul	m0_hitungulang_log	75	contains_match
m0_userlogin_copy	ulid	ul	m0_module	75	contains_match
m13_bl	blid	bl	m13_bl_detail	75	contains_match
m13_bl	blid	bl	m13_bl_detail_billing	75	contains_match
m13_bl	blid	bl	m13_bl_detail_history	75	contains_match
m13_bl_history	blid	bl	m13_bl_detail	75	contains_match
m13_bl_history	blid	bl	m13_bl_detail_billing	75	contains_match
m13_student_category	scid	sc	m13_school_year	75	contains_match
m13_student_category	scid	sc	m13_school_year_history	75	contains_match
m13_student_category_history	scid	sc	m13_school_year	75	contains_match
m13_student_category_history	scid	sc	m13_school_year_history	75	contains_match
m14_pjm	pjmid	pjm	m14_pjm_agunan	75	contains_match
m14_pjm	pjmid	pjm	m14_pjm_angsuran	75	contains_match
m14_pjm	pjmid	pjm	m14_pjm_detail	75	contains_match
m14_smp	smpid	smp	m14_smp_detail	75	contains_match
m14_smp	smpid	smp	m14_smp_detail_bayar	75	contains_match
m1_checking_category	ccid	cc	m1_accident	75	contains_match
m1_checking_category	ccid	cc	m1_accident_history	75	contains_match
m1_checking_category_history	ccid	cc	m1_accident	75	contains_match
m1_checking_category_history	ccid	cc	m1_accident_history	75	contains_match
m1_production_route	prid	pr	m1_class_product	75	contains_match
m1_production_route	prid	pr	m1_class_product_history	75	contains_match
m1_selling_point	spid	sp	m1_cogs_special_in	75	contains_match
m1_selling_point	spid	sp	m1_cogs_special_out	75	contains_match
m1_selling_point_history	spid	sp	m1_cogs_special_in	75	contains_match
m1_selling_point_history	spid	sp	m1_cogs_special_out	75	contains_match
m2_aj	ajid	aj	m2_aj_detail	75	contains_match
m2_aj	ajid	aj	m2_aj_detail_history	75	contains_match
m2_aj	ajid	aj	m2_aj_history	75	contains_match
m2_aj_history	ajid	aj	m2_aj_detail	75	contains_match
m2_aj_history	ajid	aj	m2_aj_detail_history	75	contains_match
m2_bd	bdid	bd	m2_bd_detail	75	contains_match
m2_bd	bdid	bd	m2_bd_detail_history	75	contains_match
m2_bd_history	bdid	bd	m2_bd_detail	75	contains_match
m2_cb	cbid	cb	m2_cb_detail	75	contains_match
m2_cb	cbid	cb	m2_cb_detail_history	75	contains_match
m2_cb	cbid	cb	m2_cb_history	75	contains_match
m2_cb_history	cbid	cb	m2_cb_detail	75	contains_match
m2_cb_history	cbid	cb	m2_cb_detail_history	75	contains_match
m2_cd	cdid	cd	m2_cd_detail	75	contains_match
m2_cd	cdid	cd	m2_cd_detail_history	75	contains_match
m2_cd_history	cdid	cd	m2_cd_detail	75	contains_match
m2_cr	crid	cr	m2_cr_detail	75	contains_match
m2_cr	crid	cr	m2_cr_detail_history	75	contains_match
m2_cr	crid	cr	m2_cr_history	75	contains_match
m2_cr_history	crid	cr	m2_cr_detail	75	contains_match
m2_cr_history	crid	cr	m2_cr_detail_history	75	contains_match
m2_gj	gjid	gj	m2_gj_detail	75	contains_match
m2_gj	gjid	gj	m2_gj_detail_history	75	contains_match
m2_gj	gjid	gj	m2_gj_history	75	contains_match
m2_gj_history	gjid	gj	m2_gj_detail	75	contains_match
m2_gj_history	gjid	gj	m2_gj_detail_history	75	contains_match
m2_jm	jmid	jm	m2_jm_detail	75	contains_match
m2_jm	jmid	jm	m2_jm_detail_history	75	contains_match
m2_jm_history	jmid	jm	m2_jm_detail	75	contains_match
m2_rg	rgid	rg	m2_rg_detail	75	contains_match
m2_rg	rgid	rg	m2_rg_detail_history	75	contains_match
m2_rg_history	rgid	rg	m2_rg_detail	75	contains_match
m2_rgc	rgcid	rgc	m2_rgc_detail	75	contains_match
m2_rgc	rgcid	rgc	m2_rgc_detail_history	75	contains_match
m2_rgc	rgcid	rgc	m2_rgc_history	75	contains_match
m2_rgc_history	rgcid	rgc	m2_rgc_detail	75	contains_match
m2_rgc_history	rgcid	rgc	m2_rgc_detail_history	75	contains_match
m2_sg	sgid	sg	m2_sg_detail	75	contains_match
m2_sg	sgid	sg	m2_sg_detail_history	75	contains_match
m2_sg	sgid	sg	m2_sg_history	75	contains_match
m2_sg_history	sgid	sg	m2_sg_detail	75	contains_match
m2_sg_history	sgid	sg	m2_sg_detail_history	75	contains_match
m2_sgc	sgcid	sgc	m2_sgc_detail	75	contains_match
m2_sgc	sgcid	sgc	m2_sgc_detail_history	75	contains_match
m2_sgc	sgcid	sgc	m2_sgc_history	75	contains_match
m2_sgc_history	sgcid	sgc	m2_sgc_detail	75	contains_match
m2_sgc_history	sgcid	sgc	m2_sgc_detail_history	75	contains_match
m2_sm	smid	sm	m2_sm_detail	75	contains_match
m2_sm	smid	sm	m2_sm_detail_history	75	contains_match
m2_sm	smid	sm	m2_sm_history	75	contains_match
m2_sm_history	smid	sm	m2_sm_detail	75	contains_match
m2_sm_history	smid	sm	m2_sm_detail_history	75	contains_match
m2r_general_ledger	glid	gl	m2r_hppglobalkl	75	contains_match
m2r_general_ledger	glid	gl	m2r_hppglobalms	75	contains_match
m2r_general_ledger_detail	bpid	bp	m2r_bp_card	75	contains_match
m2r_ip_list	ipid	ip	m2r_ip_card	75	contains_match
m2r_ip_list	ipid	ip	m2r_ip_voucher	75	contains_match
m3_dc	dcid	dc	m3_dc_check	75	contains_match
m3_dc	dcid	dc	m3_dc_check_history	75	contains_match
m3_dc	dcid	dc	m3_dc_detail	75	contains_match
m3_dc_history	dcid	dc	m3_dc_check	75	contains_match
m3_dc_history	dcid	dc	m3_dc_check_history	75	contains_match
m3_ib	ibid	ib	m3_ib_detail	75	contains_match
m3_ib	ibid	ib	m3_ib_detail_history	75	contains_match
m3_ib	ibid	ib	m3_ib_history	75	contains_match
m3_ib_history	ibid	ib	m3_ib_detail	75	contains_match
m3_ib_history	ibid	ib	m3_ib_detail_history	75	contains_match
m3_mr	mrid	mr	m3_mr_detail	75	contains_match
m3_rf	rfid	rf	m3_rf_detail	75	contains_match
m3_rf	rfid	rf	m3_rf_detail_history	75	contains_match
m3_rf	rfid	rf	m3_rf_history	75	contains_match
m3_rf_history	rfid	rf	m3_rf_detail	75	contains_match
m3_rf_history	rfid	rf	m3_rf_detail_history	75	contains_match
m3_rs	rsid	rs	m3_rs_detail	75	contains_match
m3_rw	rwid	rw	m3_rw_history	75	contains_match
m3_sp	spid	sp	m3_sp_detail	75	contains_match
m3_sp	spid	sp	m3_sp_detail_history	75	contains_match
m3_sp	spid	sp	m3_sp_detail_progress	75	contains_match
m3_sp_history	spid	sp	m3_sp_detail	75	contains_match
m3_sp_history	spid	sp	m3_sp_detail_history	75	contains_match
m3_sp_progress	spid	sp	m3_sp_detail	75	contains_match
m3_sp_progress	spid	sp	m3_sp_detail_history	75	contains_match
m4_ap	apid	ap	m4_ap_history	75	contains_match
m4_bs	bsid	bs	m4_bs_detail	75	contains_match
m4_bs	bsid	bs	m4_bs_detail_history	75	contains_match
m4_bs	bsid	bs	m4_bs_history	75	contains_match
m4_bs_history	bsid	bs	m4_bs_detail	75	contains_match
m4_bs_history	bsid	bs	m4_bs_detail_history	75	contains_match
m4_cs	csid	cs	m4_cs_detail	75	contains_match
m4_dnr	dnrid	dnr	m4_dnr_detail	75	contains_match
m4_dnr	dnrid	dnr	m4_dnr_detail_history	75	contains_match
m4_dnr	dnrid	dnr	m4_dnr_history	75	contains_match
m4_dnr_history	dnrid	dnr	m4_dnr_detail	75	contains_match
m4_dnr_history	dnrid	dnr	m4_dnr_detail_history	75	contains_match
m4_grn	grnid	grn	m4_grn_cost	75	contains_match
m4_grn	grnid	grn	m4_grn_cost_history	75	contains_match
m4_grn	grnid	grn	m4_grn_detail	75	contains_match
m4_grn_history	grnid	grn	m4_grn_cost	75	contains_match
m4_grn_history	grnid	grn	m4_grn_cost_history	75	contains_match
m4_ipc	ipcid	ipc	m4_ipc_detail	75	contains_match
m4_pie	pieid	pie	m4_pie_detail	75	contains_match
m4_pie	pieid	pie	m4_pie_detail_history	75	contains_match
m4_pie	pieid	pie	m4_pie_history	75	contains_match
m4_pie_history	pieid	pie	m4_pie_detail	75	contains_match
m4_pie_history	pieid	pie	m4_pie_detail_history	75	contains_match
m4_po	poid	po	m4_po_cost	75	contains_match
m4_pr	prid	pr	m4_pr_detail	75	contains_match
m4_pr	prid	pr	m4_pr_detail_history	75	contains_match
m4_pr	prid	pr	m4_pr_history	75	contains_match
m4_pr_history	prid	pr	m4_pr_detail	75	contains_match
m4_pr_history	prid	pr	m4_pr_detail_history	75	contains_match
m4_prt	prtid	prt	m4_prt_detail	75	contains_match
m4_prt	prtid	prt	m4_prt_detail_history	75	contains_match
m4_prt	prtid	prt	m4_prt_history	75	contains_match
m4_prt_history	prtid	prt	m4_prt_detail	75	contains_match
m4_prt_history	prtid	prt	m4_prt_detail_history	75	contains_match
m4_rfq	rfqid	rfq	m4_rfq_detail	75	contains_match
m4_rfq	rfqid	rfq	m4_rfq_detail_history	75	contains_match
m4_rfq	rfqid	rfq	m4_rfq_history	75	contains_match
m4_rfq_history	rfqid	rfq	m4_rfq_detail	75	contains_match
m4_rfq_history	rfqid	rfq	m4_rfq_detail_history	75	contains_match
m4_ri	riid	ri	m4_ri_cost	75	contains_match
m4_ri	riid	ri	m4_ri_cost_history	75	contains_match
m4_ri_history	riid	ri	m4_ri_cost	75	contains_match
m4_rq	rqid	rq	m4_rq_detail	75	contains_match
m4_vp	vpid	vp	m4_vp_detail	75	contains_match
m4_vp	vpid	vp	m4_vp_detail_history	75	contains_match
m4_vp	vpid	vp	m4_vp_history	75	contains_match
m4_vp_history	vpid	vp	m4_vp_detail	75	contains_match
m4_vp_history	vpid	vp	m4_vp_detail_history	75	contains_match
m4_vpp	vppid	vpp	m4_vpp_detail	75	contains_match
m4_vpp	vppid	vpp	m4_vpp_detail_history	75	contains_match
m4_vpp	vppid	vpp	m4_vpp_history	75	contains_match
m4_vpp_history	vppid	vpp	m4_vpp_detail	75	contains_match
m4_vpp_history	vppid	vpp	m4_vpp_detail_history	75	contains_match
m5_cl	clid	cl	m5_cl_history	75	contains_match
m5_do	doid	do	m5_do_detail	75	contains_match
m5_do	doid	do	m5_do_detail_history	75	contains_match
m5_do_history	doid	do	m5_do_detail	75	contains_match
m5_dr	drid	dr	m5_dr_detail	75	contains_match
m5_dr	drid	dr	m5_dr_detail_history	75	contains_match
m5_dr_history	drid	dr	m5_dr_detail	75	contains_match
m5_ic	icid	ic	m5_ic_detail	75	contains_match
m5_ic	icid	ic	m5_ic_detail_history	75	contains_match
m5_ic_history	icid	ic	m5_ic_detail	75	contains_match
m5_ip	ipid	ip	m5_ip_history	75	contains_match
m5_ip	ipid	ip	m5_ip_pay	75	contains_match
m5_ip	ipid	ip	m5_ip_pay_history	75	contains_match
m5_ip_history	ipid	ip	m5_ip_pay	75	contains_match
m5_ip_history	ipid	ip	m5_ip_pay_history	75	contains_match
m5_pi	piid	pi	m5_pi_detail	75	contains_match
m5_pi	piid	pi	m5_pi_detail_history	75	contains_match
m5_pi	piid	pi	m5_pi_history	75	contains_match
m5_pi_history	piid	pi	m5_pi_detail	75	contains_match
m5_pi_history	piid	pi	m5_pi_detail_history	75	contains_match
m5_pl	plid	pl	m5_pl_detail	75	contains_match
m5_pl	plid	pl	m5_pl_detail_history	75	contains_match
m5_pl	plid	pl	m5_pl_history	75	contains_match
m5_pl_history	plid	pl	m5_pl_detail	75	contains_match
m5_pl_history	plid	pl	m5_pl_detail_history	75	contains_match
m5_pv	pvid	pv	m5_pv_detail	75	contains_match
m5_pv	pvid	pv	m5_pv_detail_history	75	contains_match
m5_pv_history	pvid	pv	m5_pv_detail	75	contains_match
m5_rnr	rnrid	rnr	m5_rnr_detail	75	contains_match
m5_rnr	rnrid	rnr	m5_rnr_detail_history	75	contains_match
m5_rnr	rnrid	rnr	m5_rnr_history	75	contains_match
m5_rnr_history	rnrid	rnr	m5_rnr_detail	75	contains_match
m5_rnr_history	rnrid	rnr	m5_rnr_detail_history	75	contains_match
m5_rp	rpid	rp	m5_rp_history	75	contains_match
m5_rp	rpid	rp	m5_rp_pay	75	contains_match
m5_rp	rpid	rp	m5_rp_pay_history	75	contains_match
m5_rp_history	rpid	rp	m5_rp_pay	75	contains_match
m5_rp_history	rpid	rp	m5_rp_pay_history	75	contains_match
m5_sie	sieid	sie	m5_sie_detail	75	contains_match
m5_sie	sieid	sie	m5_sie_detail_history	75	contains_match
m5_sie	sieid	sie	m5_sie_history	75	contains_match
m5_sie_history	sieid	sie	m5_sie_detail	75	contains_match
m5_sie_history	sieid	sie	m5_sie_detail_history	75	contains_match
m5_so	soid	so	m5_so_detail	75	contains_match
m5_so	soid	so	m5_so_detail_history	75	contains_match
m5_so_history	soid	so	m5_so_detail	75	contains_match
m5_spa	spaid	spa	m5_spa_detail	75	contains_match
m5_spa	spaid	spa	m5_spa_detail_history	75	contains_match
m5_spa	spaid	spa	m5_spa_history	75	contains_match
m5_spa_history	spaid	spa	m5_spa_detail	75	contains_match
m5_spa_history	spaid	spa	m5_spa_detail_history	75	contains_match
m5_sq	sqid	sq	m5_sq_detail	75	contains_match
m5_sq	sqid	sq	m5_sq_detail_history	75	contains_match
m5_sq	sqid	sq	m5_sq_history	75	contains_match
m5_sq_history	sqid	sq	m5_sq_detail	75	contains_match
m5_sq_history	sqid	sq	m5_sq_detail_history	75	contains_match
m5_sr	srid	sr	m5_sr_detail	75	contains_match
m6_bom	bomid	bom	m6_bom_history	75	contains_match
m6_bom	bomid	bom	m6_bom_in	75	contains_match
m6_bom_history	bomid	bom	m6_bom_in	75	contains_match
m6_mrn	mrnid	mrn	m6_mrn_history	75	contains_match
m6_mrn	mrnid	mrn	m6_mrn_in	75	contains_match
m6_mrn	mrnid	mrn	m6_mrn_in_history	75	contains_match
m6_mrn_history	mrnid	mrn	m6_mrn_in	75	contains_match
m6_mrn_history	mrnid	mrn	m6_mrn_in_history	75	contains_match
m6_mrs	mrsid	mrs	m6_mrs_history	75	contains_match
m6_mrs	mrsid	mrs	m6_mrs_in	75	contains_match
m6_mrs	mrsid	mrs	m6_mrs_in_history	75	contains_match
m6_mrs_history	mrsid	mrs	m6_mrs_in	75	contains_match
m6_mrs_history	mrsid	mrs	m6_mrs_in_history	75	contains_match
m6_pd	pdid	pd	m6_pd_bom	75	contains_match
m6_pd	pdid	pd	m6_pd_history	75	contains_match
m6_pd	pdid	pd	m6_pd_in	75	contains_match
m6_pd_history	pdid	pd	m6_pd_bom	75	contains_match
m6_pd_history	pdid	pd	m6_pd_in	75	contains_match
m6_pdr	pdrid	pdr	m6_pdr_history	75	contains_match
m6_pdr	pdrid	pdr	m6_pdr_in	75	contains_match
m6_pdr	pdrid	pdr	m6_pdr_in_history	75	contains_match
m6_pdr_history	pdrid	pdr	m6_pdr_in	75	contains_match
m6_pdr_history	pdrid	pdr	m6_pdr_in_history	75	contains_match
