m4_grn_history	grnidhistory,grnisclose	4	0	0
m4_ipc	ipcid,ipcisclose	1	0	0
m4_ipc_detail	idipcdetail,isclose	3	0	0
m4_notes	nid	0	0	0
m4_pie	pieid,pieisclose	1	0	0
m4_pie_detail	idpiedetail,isclose	0	0	0
m4_pie_detail_history	idhistorydetail	0	0	0
m4_pie_history	pieidhistory	1	0	0
m4_po	poid,poisclose	1	0	0
m4_po_cost	idpocost	0	0	0
m4_po_cost_history	idhistorycost	0	0	0
m4_po_detail	idpodetail,isclose	3	0	0
m4_po_detail_history	idhistorydetail,isclose	3	0	0
m4_po_history	poidhistory,poisclose	1	0	0
m4_po_trans	idpotrans,isclose	0	0	0
m4_po_trans_history	idpotranshistory,isclose	0	0	0
m4_pp	ppid,ppisclose	1	0	0
m4_pp_pay	idppcarabayar,isclose	0	0	0
m4_pr	prid,prisclose	8	0	0
m4_pr_detail	idprdetail,isclose	4	0	0
m4_pr_detail_history	idhistorydetail,isclose	4	0	0
m4_pr_history	pridhistory,prisclose	1	0	0
m4_pr_trans	idprtrans,isclose	0	0	0
m4_pr_trans_history	idprtranshistory,isclose	0	0	0
m4_prt	prtid,prtisclose	1	0	0
m4_prt_detail	idprtdetail,isclose	1	0	0
m4_prt_detail_history	idhistorydetail,isclose	1	0	0
m4_prt_history	prtidhistory,prtisclose	1	0	0
m4_rfq	rfqid,rfqisclose	1	0	0
m4_rfq_detail	idrfqdetail,isclose	0	0	0
m4_rfq_detail_history	idhistorydetail	0	0	0
m4_rfq_history	rfqidhistory,rfqisclose	1	0	0
m4_ri	riid,riisclose	1	0	0
m4_ri_cost	idricost	0	0	0
m4_ri_cost_history	idhistorycost	0	0	0
m4_ri_detail	idridetail,isclose	1	0	0
m4_ri_detail_history	idhistorydetail,isclose	1	0	0
m4_ri_history	riidhistory,riisclose	1	0	0
m4_ri_pay	idricarabayar,isclose	0	0	0
m4_ri_pay_history	idhistorycarabayar,isclose	0	0	0
m4_rq	rqid,rqisclose	2	0	0
m4_rq_detail	idrqdetail,isclose	0	0	0
m4_rq_detail_history	idhistorydetail,isclose	0	0	0
m4_rq_history	rqidhistory,rqisclose	2	0	0
m4_vp	vpid,vpisclose	7	0	0
m4_vp_detail	idvpdetail,isclose	0	0	0
m4_vp_detail_history	idhistorydetail,isclose	0	0	0
m4_vp_history	vpidhistory,vpisclose	7	0	0
