m3_sp_detail_history	selisih	double	double	394	medium	avg
m3_sp_detail_history	nilaisatuan	double	double	394	medium	avg
m3_sp_detail_history	jmlbarangsistem	double	double	394	medium	avg
m3_sp_detail_history	jmlbarangfisik	double	double	394	medium	avg
m3_sp_detail_history	jmlbarangbagus	double	double	394	medium	avg
m3_sp_detail_history	jmlbarangrusak	double	double	394	medium	avg
m3_sp_detail_history	selisihbarang	double	double	394	medium	avg
m3_sp_detail_history	jmlsa	double	double	394	medium	avg
m3_sp_detail_history	urutan	int	int	394	medium	sum,count,avg
m3_sp_detail_history	customdbl1	double	double	394	medium	avg
m3_sp_detail_history	customdbl2	double	double	394	medium	avg
m3_sp_detail_history	customdbl3	double	double	394	medium	avg
m0_msmq_journal	mjidtransaksi	bigint	bigint	371	medium	sum,count,avg
m0_msmq_journal	mjprogress	int	int	371	medium	sum,count,avg
m0_msmq_journal	mjuserid	bigint	bigint	371	medium	sum,count,avg
m0_menu_s	mnmoduleid	bigint	bigint	338	medium	sum,count,avg
m0_menu_s	mnid	bigint	bigint	338	medium	sum,count,avg
m0_menu_s	mnurutan	bigint	bigint	338	medium	sum,count,avg
m0_menu_s	mnidtransaksi	bigint	bigint	338	medium	sum,count,avg
0_ar	kurs	double	double	328	medium	avg
0_ar	nilaiawal	double	double	328	medium	avg
0_ar	nilaiakhir	double	double	328	medium	avg
m2r_hppgudangsk	id	double	double	288	medium	avg
m2r_hppgudangsk	hpp	double	double	288	medium	avg
m2r_hppgudangsa	id	double	double	285	medium	avg
m2r_hppgudangsa	hpp	double	double	285	medium	avg
m0_setting_lang	slmodule	bigint	bigint	269	medium	sum,count,avg
m0_msmq_cogs	mcidtransaksi	bigint	bigint	253	medium	sum,count,avg
m0_msmq_cogs	mcprogress	int	int	253	medium	sum,count,avg
m0_msmq_cogs	mcuserid	bigint	bigint	253	medium	sum,count,avg
m1_coa_copy1	cid	bigint	bigint	246	medium	sum,count,avg
m1_coa_copy1	ctipe	int	int unsigned	246	medium	sum,count,avg
m1_coa_copy1	ckategori	int	int	246	medium	sum,count,avg
m1_coa_copy1	curutan	int	int unsigned	246	medium	sum,count,avg
m1_coa_copy1	clevel	int	int unsigned	246	medium	sum,count,avg
m1_coa_copy1	cinputuser	bigint	bigint unsigned	246	medium	sum,count,avg
m1_coa_copy1	cmodifikasiuser	bigint	bigint unsigned	246	medium	sum,count,avg
m1_coa_copy1	ccustomint1	int	int	246	medium	sum,count,avg
m1_coa_copy1	ccustomint2	int	int	246	medium	sum,count,avg
m1_coa_copy1	ccustomint3	int	int	246	medium	sum,count,avg
m1_coa_copy1	ccustomint4	int	int	246	medium	sum,count,avg
