m2r_barcode	m2r	0	0	3	0
m2r_item_stock_global	m2r	0	0	3	0
m2r_komisi_abd	m2r	0	0	3	2
m2r_lr_per_hari	m2r	0	0	3	0
m2r_top_10_best_seller_per_store	m2r	0	0	3	0
m2r_hppgudangsk_jml	m2r	594	0	2	0
m2r_hppgudangsa_jml	m2r	586	0	2	0
m2r_hppgudangsk	m2r	288	0	2	0
m2r_hppgudangsa	m2r	285	0	2	0
m2r_perhitungan_insentive	m2r	0	0	2	0
m3_pa_detail_history	m3	0	0	33	1
m3_pa_detail	m3	15	0	31	1
m3_sp_detail_progress	m3	426	0	21	1
m3_sp_detail_history	m3	394	0	21	1
m3_sp_detail	m3	424	0	19	1
m3_mr_detail_history	m3	12	0	19	3
m3_dc_history	m3	0	0	19	5
m3_rf_detail_history	m3	0	0	19	3
m3_sa_detail_history	m3	13	0	18	0
m3_dc	m3	0	0	18	5
m3_rw_history	m3	0	0	18	2
m3_ts_detail_history	m3	26	0	17	2
m3_mr_detail	m3	16	0	17	3
m3_rf_detail	m3	0	0	17	3
m3_rw	m3	0	0	17	2
m3_sa_detail	m3	29	0	16	0
m3_ts_detail	m3	38	0	15	2
m3_ib_detail_history	m3	10	0	15	0
m3_rs_history	m3	2	0	15	2
m3_sp_progress	m3	28	0	14	3
m3_sp_history	m3	22	0	14	3
m3_ts_history	m3	16	0	14	4
m3_sa_history	m3	13	0	14	2
m3_ib_history	m3	8	0	14	2
m3_mr_history	m3	8	0	14	5
m3_rs	m3	8	0	14	2
m3_rs_detail_history	m3	2	0	14	0
m3_pa_history	m3	0	0	14	2
m3_rf_history	m3	0	0	14	5
m3_ib_detail	m3	513	0	13	0
m3_sp	m3	26	0	13	3
m3_ts	m3	24	0	13	4
m3_sa	m3	18	0	13	2
m3_ib	m3	9	0	13	2
m3_mr	m3	9	0	13	5
m3_pa	m3	4	0	13	2
m3_rf	m3	0	0	13	5
m3_rs_detail	m3	18	0	12	0
m3_dc_check_history	m3	0	0	10	1
m3_dc_detail_history	m3	0	0	9	1
m3_dc_check	m3	0	0	8	1
m3_dc_detail	m3	0	0	7	1
m3_notes	m3	0	0	4	0
m3_files	m3	0	0	2	0
m4_prt_history	m4	8	0	32	5
m4_pr_detail_history	m4	100	0	31	10
m4_ri_history	m4	61	0	31	8
m4_prt	m4	20	0	31	5
m4_ri	m4	63	0	30	8
m4_dnr_detail_history	m4	0	0	30	2
m4_dnr_history	m4	0	0	30	5
m4_pr_detail	m4	132	0	29	10
m4_prt_detail_history	m4	8	0	29	0
m4_dnr	m4	0	0	29	5
m4_grn_detail_history	m4	163	0	28	5
m4_grn_history	m4	118	0	28	7
m4_dnr_detail	m4	0	0	28	2
m4_po_detail_history	m4	159	0	27	6
m4_ri_detail_history	m4	125	0	27	3
m4_grn	m4	96	0	27	7
m4_prt_detail	m4	22	0	27	0
m4_grn_detail	m4	169	0	26	5
m4_po_history	m4	114	0	26	8
m4_rq_detail_history	m4	26	0	26	7
m4_po_detail	m4	243	0	25	6
m4_po	m4	146	0	25	8
m4_ri_detail	m4	113	0	25	3
m4_vp_history	m4	36	0	25	2
m4_ipc	m4	0	0	25	8
m4_ipc_detail	m4	0	0	25	6
m4_rq_detail	m4	45	0	24	7
m4_vp	m4	38	0	24	2
m4_vpp_history	m4	31	0	24	3
m4_vpp	m4	21	0	23	3
m4_rq_history	m4	14	0	23	9
m4_cs_detail	m4	0	0	23	7
m4_pr_history	m4	76	0	22	12
m4_rq	m4	17	0	22	9
m4_cs	m4	0	0	22	9
m4_pr	m4	80	0	21	12
m4_ap_history	m4	39	0	21	4
m4_vpp_detail_history	m4	67	0	20	1
m4_ap	m4	33	0	20	4
m4_grn_cost_history	m4	0	0	20	2
m4_po_cost_history	m4	0	0	20	4
m4_pp	m4	0	0	20	3
m4_ri_cost_history	m4	0	0	20	1
m4_vp_detail_history	m4	115	0	19	0
m4_bs_history	m4	0	0	19	7
m4_vpp_detail	m4	48	0	18	1
m4_bs	m4	0	0	18	7
m4_grn_cost	m4	0	0	18	2
m4_po_cost	m4	0	0	18	4
m4_ri_cost	m4	0	0	18	1
m4_vp_detail	m4	97	0	17	0
m4_pie_history	m4	2	0	14	2
m4_rfq_history	m4	2	0	14	2
m4_pie	m4	10	0	13	2
m4_rfq	m4	5	0	13	2
m4_ri_pay_history	m4	29	0	11	0
m4_po_trans_history	m4	0	0	11	0
m4_pr_trans_history	m4	0	0	11	0
m4_vpp_pay_history	m4	25	0	10	1
m4_vp_pay_history	m4	30	0	9	0
m4_ri_pay	m4	22	0	9	0
m4_rfq_detail_history	m4	3	0	9	0
m4_pie_detail_history	m4	2	0	9	0
m4_po_trans	m4	0	0	9	0
m4_pr_trans	m4	0	0	9	0
m4_ap_pay_history	m4	41	0	8	0
m4_vpp_pay	m4	20	0	8	1
m4_vp_pay	m4	38	0	7	0
m4_pie_detail	m4	19	0	7	0
m4_rfq_detail	m4	5	0	7	0
m4_bs_detail_history	m4	0	0	7	0
m4_ap_pay	m4	38	0	6	0
m4_pp_pay	m4	0	0	6	0
m4_bs_detail	m4	0	0	5	0
m4_notes	m4	0	0	4	0
m4_files	m4	0	0	2	0
m5_si_history	m5	83	0	54	9
m5_si	m5	81	0	53	9
m5_si_failed	m5	6	0	53	9
m5_si_material_history	m5	0	0	32	3
m5_si_detail_history	m5	73	0	31	3
m5_dr_detail_history	m5	11	0	31	4
m5_sr_history	m5	9	0	31	6
m5_sr	m5	18	0	30	6
m5_rnr_detail_history	m5	0	0	30	2
m5_si_material	m5	0	0	30	3
m5_si_detail	m5	109	0	29	3
m5_do_detail_history	m5	51	0	29	5
m5_dr_detail	m5	23	0	29	4
m5_sr_detail_history	m5	9	0	29	0
m5_si_detail_failed	m5	7	0	29	3
m5_rnr_history	m5	0	0	29	7
m5_sq_detail_history	m5	49	0	28	10
m5_cl_history	m5	0	0	28	12
m5_rnr	m5	0	0	28	7
m5_rnr_detail	m5	0	0	28	2
m5_do_detail	m5	63	0	27	5
m5_ic_history	m5	52	0	27	5
m5_sr_detail	m5	19	0	27	0
m5_dr_history	m5	9	0	27	8
m5_cl	m5	0	0	27	12
m5_sq_detail	m5	68	0	26	10
m5_so_detail_history	m5	63	0	26	8
m5_pi_detail_history	m5	38	0	26	7
m5_do_history	m5	30	0	26	9
m5_ic	m5	21	0	26	5
m5_pv_history	m5	19	0	26	4
m5_dr	m5	14	0	26	8
m5_pl_detail_history	m5	7	0	26	6
m5_sq_out	m5	0	0	26	10
m5_sq_shipping	m5	0	0	26	10
m5_do	m5	39	0	25	9
m5_pv	m5	22	0	25	4
m5_pl_history	m5	5	0	25	10
m5_so_detail	m5	94	0	24	8
m5_pi_detail	m5	34	0	24	7
m5_pi_history	m5	28	0	24	11
m5_pl_detail	m5	19	0	24	6
m5_pl	m5	10	0	24	10
m5_so_history	m5	45	0	23	12
m5_pi	m5	20	0	23	11
m5_so	m5	54	0	22	12
m5_sq_history	m5	33	0	22	14
m5_as_history	m5	11	0	22	3
m5_ic_detail_history	m5	139	0	21	1
m5_sq	m5	44	0	21	14
m5_as	m5	18	0	21	3
m5_ip_history	m5	18	0	21	3
m5_rp_history	m5	0	0	21	3
m5_ip	m5	17	0	20	3
m5_rp	m5	0	0	20	3
m5_ic_detail	m5	67	0	19	1
m5_pv_detail_history	m5	51	0	19	0
m5_si_installment	m5	0	0	19	1
m5_pv_detail	m5	76	0	17	0
m5_si_pay_history	m5	20	0	14	0
m5_sie_history	m5	0	0	14	2
m5_spa_detail_history	m5	0	0	14	0
m5_spa_history	m5	0	0	14	2
m5_sie	m5	2	0	13	2
m5_spa	m5	0	0	13	2
m5_si_pay	m5	39	0	12	0
m5_spa_detail	m5	0	0	12	0
m5_sq_out_bahan	m5	0	0	12	0
m5_sq_out_bahan1	m5	0	0	12	0
m5_as_pay_history	m5	13	0	9	0
m5_sie_detail_history	m5	0	0	9	0
m5_ip_pay_history	m5	18	0	8	0
m5_pl_pack_history	m5	7	0	8	0
m5_rp_pay_history	m5	0	0	8	0
m5_as_pay	m5	21	0	7	0
m5_sie_detail	m5	3	0	7	0
m5_pl_pack	m5	21	0	6	0
m5_ip_pay	m5	19	0	6	0
m5_rp_pay	m5	0	0	6	0
m5_print	m5	0	0	5	0
m5_notes	m5	0	0	4	0
m5_files	m5	0	0	2	0
m6_pd_history	m6	34	0	24	2
m6_pdr_out_history	m6	69	0	23	5
m6_mrs_out_history	m6	30	0	23	3
m6_wo_out_history	m6	30	0	23	4
m6_pd	m6	22	0	23	2
m6_mrn_out_history	m6	10	0	23	2
m6_mrn_history	m6	8	0	23	6
m6_pd_out_history	m6	58	0	22	0
m6_pdr_in_history	m6	45	0	22	5
m6_wo_history	m6	28	0	22	10
m6_wo_in_history	m6	28	0	22	4
m6_mrs_history	m6	19	0	22	8
m6_mrn	m6	4	0	22	6
m6_mrn_in_history	m6	0	0	22	2
m6_mrs_in_history	m6	0	0	22	3
m6_pdr_history	m6	45	0	21	12
m6_pd_in_history	m6	34	0	21	0
m6_wo_out	m6	24	0	21	4
m6_mrs_out	m6	22	0	21	3
m6_wo	m6	16	0	21	10
m6_pdr_out	m6	15	0	21	5
m6_mrs	m6	14	0	21	8
m6_mrn_out	m6	5	0	21	2
m6_pd_out	m6	43	0	20	0
m6_wo_in	m6	16	0	20	4
m6_pdr	m6	11	0	20	12
m6_pdr_in	m6	11	0	20	5
m6_mrn_in	m6	0	0	20	2
m6_mrs_in	m6	0	0	20	3
m6_bom_history	m6	43	0	19	2
m6_pd_in	m6	22	0	19	0
m6_bom	m6	12	0	18	2
m6_bom_out_history	m6	123	0	17	0
m6_pd_bom	m6	31	0	17	0
m6_bom_in_history	m6	43	0	16	0
m6_itembom_out	m6	26	0	16	0
m6_bom_out	m6	27	0	15	0
m6_bom_in	m6	12	0	14	0
m6_itembom_in	m6	11	0	14	0
m6_wo_activity	m6	0	0	7	0
m6_wo_route_card	m6	0	0	7	0
m6_notes	m6	0	0	4	0
m6_files	m6	0	0	2	0
m7_asset_transaction_history	m7	0	0	34	2
m7_asset_history	m7	2	0	33	2
m7_asset	m7	3	0	32	2
m7_asset_transaction	m7	0	0	32	2
m7_dsa_detail	m7	0	0	26	3
m7_ae	m7	0	0	25	5
m7_ao	m7	0	0	24	4
m7_asl	m7	0	0	22	6
m7_aq	m7	0	0	21	5
m7_ar	m7	0	0	20	7
m7_asr	m7	0	0	20	4
m7_at	m7	0	0	20	2
m7_dsa	m7	0	0	19	3
m7_ab	m7	0	0	18	7
m7_ae_detail	m7	0	0	18	1
m7_ao_detail	m7	0	0	18	2
m7_ar_detail	m7	0	0	18	5
m7_aq_detail	m7	0	0	17	3
m7_asr_detail	m7	0	0	16	2
m7_at_detail	m7	0	0	16	0
m7_asl_detail	m7	0	0	15	1
m7_dsr	m7	0	0	15	4
m7_te	m7	0	0	14	2
m7_da	m7	8	0	13	2
m7_ag	m7	0	0	13	2
m7_dsr_detail	m7	0	0	13	2
m7_ra	m7	0	0	13	2
m7_ta	m7	0	0	13	4
m7_tr	m7	0	0	13	5
m7_ua	m7	0	0	13	4
m7_ur	m7	0	0	13	5
m7_urt	m7	0	0	13	2
m7_asset_category_tax_history	m7	0	0	12	0
m7_asset_category_tax	m7	17	0	11	0
m7_da_detail	m7	14	0	11	0
m7_ir	m7	0	0	11	4
m7_ta_detail	m7	0	0	11	2
m7_tr_detail	m7	0	0	11	3
m7_ua_detail	m7	0	0	11	2
m7_ur_detail	m7	0	0	11	3
m7_ag_detail	m7	0	0	10	0
m7_te_detail	m7	0	0	10	0
m7_urt_detail	m7	0	0	10	0
m7_asset_category_history	m7	0	0	9	0
m7_asset_category	m7	5	0	8	0
m7_irt_detail	m7	0	0	8	0
m7_irt	m7	0	0	7	2
m7_ra_detail	m7	0	0	7	0
m7_at_pay	m7	0	0	6	0
m7_ia	m7	0	0	6	3
m7_ia_detail	m7	0	0	6	1
m7_ir_detail	m7	0	0	6	2
m7_ab_detail	m7	0	0	5	0
m7_ac_detail	m7	0	0	5	0
m7_master_asset_category	m7	0	0	5	0
m7_ac	m7	0	0	4	0
m7_notes	m7	0	0	4	0
m7_files	m7	0	0	2	0
m7_master_asset_department	m7	0	0	2	0
m7_master_asset_disposal	m7	0	0	2	0
m7_depreciation_category	m7	3	0	1	0
m8_indicator	m8	22	0	6	0
m8_content	m8	72	0	5	0
m8_content_copy1	m8	42	0	5	0
m8_content_role	m8	108	0	2	0
m8_content_chart	m8	18	0	0	0
m9_coa	m9	0	0	16	1
m9_coa_konsolidasi	m9	0	0	12	0
m9_setting_db	m9	0	0	6	1
m9_konsolidasi_barang	m9	0	0	4	0
m9_konsolidasi_history	m9	0	0	4	0
m9_jenis_eliminasi	m9	0	0	0	0
meetingagendarelevant	meetingagendarelevant	0	0	3	0
meetingagendas	meetingagendas	3	0	5	1
meetingagendatypes	meetingagendatypes	0	0	1	1
meetingattendees	meetingattendees	2	0	5	2
meetingdecisionrelevant	meetingdecisionrelevant	0	0	3	0
meetingdecisions	meetingdecisions	0	0	6	1
meetinglocations	meetinglocations	0	0	3	0
meetings	meetings	0	0	8	1
meetingtypes	meetingtypes	0	0	1	1
quotes	quotes	0	0	1	0
rk_tmp	rk	0	0	21	3
ro_tmp	ro	0	0	50	5
rolepermissions	rolepermissions	4	0	2	0
roles	roles	4	0	1	0
temp_barang	temp	0	0	3	0
term_hierarchy_backup	term	0	0	2	0
test	test	0	0	35	1
test_new	test	0	0	0	0
test1	test1	0	0	0	0
test2	test2	0	0	0	0
userpermissions	userpermissions	26	0	2	0
userpreferences	userpreferences	2	0	2	1
userroles	userroles	2	0	3	0
users	users	26	0	4	0
versioninfo	versioninfo	9	0	1	0
